日期,中证500,上证指数,沪深300
2020-11-10,6373.09,3360.15,4953.88
2020-11-11,6294.61,3342.2,4904.9
2020-11-12,6315.49,3338.68,4908.46
2020-11-13,6306.97,3310.1,4856.85
2020-11-16,6387.37,3346.97,4904.17
2020-11-17,6336.94,3339.9,4894.79
2020-11-18,6341.01,3347.3,4891.67
2020-11-19,6360.6,3363.09,4927.99
2020-11-20,6422.99,3377.73,4943.29
2020-11-23,6472.93,3414.49,5005.03
2020-11-24,6475.19,3402.82,4974.29
2020-11-25,6350.37,3362.33,4910.7
2020-11-26,6334.3,3369.73,4919.59
2020-11-27,6351.61,3408.31,4980.77
2020-11-30,6320.94,3391.76,4960.25
2020-12-01,6426.62,3451.94,5067.1
2020-12-02,6434.98,3449.38,5067.14
2020-12-03,6440.88,3442.14,5057.06
2020-12-04,6464.73,3444.58,5065.92
2020-12-07,6424.68,3416.6,5022.24
2020-12-08,6423.65,3410.18,5009.88
2020-12-09,6307.22,3371.96,4942.7
2020-12-10,6320.1,3373.28,4940.52
2020-12-11,6209.43,3347.19,4889.63
2020-12-14,6259.02,3369.12,4934.84
2020-12-15,6265.58,3367.23,4945.1
2020-12-16,6235.44,3366.98,4953.87
2020-12-17,6308.9,3404.87,5017.48
2020-12-18,6291.92,3394.9,4999.97
2020-12-21,6398.6,3420.57,5046.84
2020-12-22,6250.06,3356.78,4964.77
2020-12-23,6307.6,3382.32,5007.12
2020-12-24,6205.22,3363.11,5000.02
2020-12-25,6278.5,3396.56,5042.01
2020-12-28,6244.48,3397.29,5064.41
2020-12-29,6199.85,3379.04,5042.94
2020-12-30,6269.25,3414.45,5113.71
2020-12-31,6367.11,3473.07,5211.29
2021-01-04,6482.79,3502.96,5267.72
2021-01-05,6539.73,3528.68,5368.5
2021-01-06,6528.14,3550.88,5417.67
2021-01-07,6538.12,3576.2,5513.66
2021-01-08,6557.6,3570.11,5495.43
2021-01-11,6455.4,3531.5,5441.16
2021-01-12,6543.23,3608.34,5596.35
2021-01-13,6496.91,3598.65,5577.97
2021-01-14,6439.89,3565.9,5470.46
2021-01-15,6417.5,3566.38,5458.08
2021-01-18,6514.46,3596.22,5518.52
2021-01-19,6476.37,3566.38,5437.52
2021-01-20,6535.42,3583.09,5476.43
2021-01-21,6622.5,3621.26,5564.97
2021-01-22,6637.81,3606.75,5569.78
2021-01-25,6645.31,3624.24,5625.92
2021-01-26,6532.96,3569.43,5512.97
2021-01-27,6557.16,3573.34,5528.0
2021-01-28,6414.38,3505.18,5377.14
2021-01-29,6346.14,3483.07,5351.96
2021-02-01,6393.28,3505.28,5417.65
2021-02-02,6454.79,3533.68,5501.09
2021-02-03,6399.33,3517.31,5485.2
2021-02-04,6328.79,3501.86,5473.95
2021-02-05,6239.87,3496.33,5483.41
2021-02-08,6323.16,3532.45,5564.56
2021-02-09,6457.88,3603.49,5686.25
2021-02-10,6525.17,3655.09,5807.72
2021-02-18,6614.54,3675.36,5768.38
2021-02-19,6703.48,3696.17,5778.84
2021-02-22,6657.06,3642.44,5597.33
2021-02-23,6631.23,3636.36,5579.67
2021-02-24,6536.19,3564.08,5437.57
2021-02-25,6499.15,3585.05,5469.56
2021-02-26,6364.35,3509.08,5336.76
2021-03-01,6488.44,3551.4,5418.78
2021-03-02,6433.33,3508.59,5349.63
2021-03-03,6524.75,3576.9,5452.21
2021-03-04,6401.99,3503.49,5280.71
2021-03-05,6403.5,3501.99,5262.8
2021-03-08,6256.41,3421.41,5080.02
2021-03-09,6108.0,3359.29,4971.0
2021-03-10,6062.26,3357.74,5003.61
2021-03-11,6213.83,3436.83,5128.22
2021-03-12,6222.38,3453.08,5146.38
2021-03-15,6173.87,3419.95,5035.54
2021-03-16,6195.24,3446.73,5079.36
2021-03-17,6225.36,3445.55,5100.86
2021-03-18,6273.86,3463.07,5141.77
2021-03-19,6206.6,3404.66,5007.09
2021-03-22,6305.69,3443.44,5057.15
2021-03-23,6219.17,3411.51,5009.25
2021-03-24,6142.54,3367.06,4928.69
2021-03-25,6157.41,3363.59,4926.35
2021-03-26,6251.79,3418.33,5037.99
2021-03-29,6254.94,3435.3,5046.88
2021-03-30,6280.36,3456.68,5094.73
2021-03-31,6254.07,3441.91,5048.36
2021-04-01,6311.66,3466.33,5110.78
2021-04-02,6326.61,3484.39,5161.56
2021-04-06,6343.1,3482.97,5140.34
2021-04-07,6348.08,3479.63,5103.74
2021-04-08,6356.75,3482.55,5112.21
2021-04-09,6335.24,3450.68,5035.34
2021-04-12,6226.42,3412.95,4947.75
2021-04-13,6209.78,3396.47,4939.64
2021-04-14,6277.21,3416.72,4980.63
2021-04-15,6276.46,3398.99,4948.97
2021-04-16,6339.59,3426.62,4966.18
2021-04-19,6425.26,3477.55,5087.02
2021-04-20,6428.54,3472.94,5083.37
2021-04-21,6420.26,3472.93,5098.74
2021-04-22,6445.47,3465.11,5089.24
2021-04-23,6462.76,3474.17,5135.45
2021-04-26,6442.65,3441.17,5077.24
2021-04-27,6446.28,3442.61,5090.52
2021-04-28,6489.74,3457.07,5119.24
2021-04-29,6491.93,3474.9,5164.17
2021-04-30,6485.71,3446.86,5123.49
2021-05-06,6489.35,3441.28,5061.12
2021-05-07,6444.44,3418.87,4996.05
2021-05-10,6475.99,3427.99,4992.42
2021-05-11,6456.04,3441.85,5023.06
2021-05-12,6512.05,3462.75,5044.55
2021-05-13,6439.03,3429.54,4992.97
2021-05-14,6525.8,3490.38,5110.59
2021-05-17,6578.14,3517.62,5184.99
2021-05-18,6599.6,3529.01,5187.6
2021-05-19,6584.39,3510.96,5172.27
2021-05-20,6548.71,3506.94,5186.41
2021-05-21,6527.86,3486.56,5134.15
2021-05-24,6544.12,3497.28,5155.59
2021-05-25,6619.67,3581.34,5318.48
2021-05-26,6628.21,3593.36,5320.59
2021-05-27,6685.41,3608.85,5338.23
2021-05-28,6668.17,3600.78,5321.09
2021-05-31,6728.99,3615.48,5331.57
2021-06-01,6739.76,3624.71,5341.68
2021-06-02,6681.43,3597.14,5289.97
2021-06-03,6667.73,3584.21,5255.29
2021-06-04,6693.06,3591.84,5282.28
2021-06-07,6721.5,3599.54,5277.63
2021-06-08,6684.56,3580.11,5232.12
2021-06-09,6692.9,3591.4,5236.45
2021-06-10,6765.64,3610.86,5271.47
2021-06-11,6725.92,3589.75,5224.7
2021-06-15,6663.66,3556.56,5166.56
2021-06-16,6566.29,3518.33,5080.49
2021-06-17,6616.17,3525.6,5101.89
2021-06-18,6657.76,3525.1,5102.47
2021-06-21,6707.18,3529.18,5090.39
2021-06-22,6739.79,3557.41,5122.16
2021-06-23,6789.95,3566.22,5147.39
2021-06-24,6754.87,3566.65,5155.97
2021-06-25,6813.41,3607.56,5239.97
2021-06-28,6828.52,3606.37,5251.76
2021-06-29,6765.42,3573.18,5190.54
2021-06-30,6808.18,3591.2,5224.04
2021-07-01,6716.67,3588.78,5229.66
2021-07-02,6658.05,3518.76,5081.12
2021-07-05,6711.01,3534.32,5085.79
2021-07-06,6709.5,3530.26,5083.1
2021-07-07,6764.13,3553.72,5140.49
2021-07-08,6748.65,3525.5,5088.26
2021-07-09,6804.54,3524.09,5069.44
2021-07-12,6904.38,3547.84,5132.71
2021-07-13,6961.85,3566.52,5142.1
2021-07-14,6898.75,3528.5,5083.08
2021-07-15,6932.41,3564.59,5151.46
2021-07-16,6925.12,3539.3,5094.77
2021-07-19,6889.34,3539.12,5113.49
2021-07-20,6901.13,3536.79,5108.99
2021-07-21,6984.54,3562.66,5144.04
2021-07-22,7026.55,3574.73,5151.75
2021-07-23,6985.75,3550.4,5089.23
2021-07-26,6868.21,3467.44,4925.3
2021-07-27,6719.26,3381.18,4751.31
2021-07-28,6621.98,3361.59,4760.48
2021-07-29,6758.89,3411.72,4850.27
2021-07-30,6767.32,3397.36,4811.17
2021-08-02,6872.0,3464.29,4933.74
2021-08-03,6816.01,3447.99,4934.46
2021-08-04,6931.34,3477.22,4978.85
2021-08-05,6911.83,3466.55,4948.67
2021-08-06,6938.87,3458.23,4921.56
2021-08-09,6979.53,3494.63,4985.56
2021-08-10,7019.23,3529.93,5043.15
2021-08-11,7073.52,3532.62,5015.34
2021-08-12,7095.2,3524.74,4973.35
2021-08-13,7088.89,3516.3,4945.98
2021-08-16,7052.49,3517.34,4941.07
2021-08-17,6894.4,3446.98,4837.4
2021-08-18,6941.01,3485.29,4894.24
2021-08-19,6947.06,3465.55,4862.14
2021-08-20,6920.02,3427.33,4769.27
2021-08-23,7024.56,3477.13,4835.88
2021-08-24,7090.78,3514.47,4888.39
2021-08-25,7153.0,3540.38,4898.16
2021-08-26,7118.84,3501.66,4801.61
2021-08-27,7180.11,3522.16,4827.04
2021-08-30,7226.88,3528.15,4813.27
2021-08-31,7255.34,3543.94,4805.61
2021-09-01,7193.1,3567.1,4869.46
2021-09-02,7307.01,3597.04,4869.41
2021-09-03,7278.68,3581.73,4843.06
2021-09-06,7355.4,3621.86,4933.73
2021-09-07,7498.93,3676.59,4992.83
2021-09-08,7544.04,3675.19,4972.13
2021-09-09,7617.45,3693.13,4970.01
2021-09-10,7607.67,3703.11,5013.52
2021-09-13,7648.75,3715.37,4991.66
2021-09-14,7556.62,3662.6,4917.16
2021-09-15,7592.31,3656.22,4867.32
2021-09-16,7446.94,3607.09,4807.7
2021-09-17,7395.56,3613.97,4855.94
2021-09-22,7453.62,3628.49,4821.77
2021-09-23,7502.84,3642.22,4853.2
2021-09-24,7380.38,3613.07,4849.43
2021-09-27,7170.59,3582.83,4877.37
2021-09-28,7198.9,3602.22,4883.83
2021-09-29,7010.22,3536.29,4833.93
2021-09-30,7103.61,3568.17,4866.38
2021-10-08,7091.34,3592.17,4929.94
2021-10-11,7090.47,3591.71,4936.19
2021-10-12,6952.19,3546.94,4883.84
2021-10-13,6981.59,3561.76,4940.11
2021-10-14,7008.33,3558.28,4913.61
2021-10-15,7024.16,3572.37,4932.11
2021-10-18,7068.1,3568.14,4874.78
2021-10-19,7120.38,3593.15,4922.72
2021-10-20,7118.8,3587.0,4910.18
2021-10-21,7098.25,3594.78,4928.02
2021-10-22,7026.07,3582.6,4959.73
2021-10-25,7103.99,3609.86,4979.52
2021-10-26,7102.43,3597.64,4963.1
2021-10-27,7048.6,3562.31,4898.16
2021-10-28,6950.28,3518.42,4864.14
2021-10-29,7022.5,3547.34,4908.77
2021-11-01,7060.76,3544.48,4890.69
2021-11-02,6985.1,3505.63,4839.85
2021-11-03,7017.85,3498.54,4821.11
2021-11-04,7073.85,3526.87,4868.74
2021-11-05,6991.91,3491.57,4842.35
2021-11-08,7026.97,3498.63,4848.18
2021-11-09,7081.75,3507.0,4846.74
2021-11-10,7062.33,3492.46,4821.19
2021-11-11,7119.86,3532.79,4898.65
2021-11-12,7156.61,3539.1,4888.37
2021-11-15,7098.21,3533.3,4882.38
2021-11-16,7045.94,3521.79,4883.32
2021-11-17,7104.53,3537.37,4885.75
2021-11-18,7084.68,3520.71,4837.62
2021-11-19,7169.88,3560.37,4890.06
2021-11-22,7255.07,3582.08,4912.4
2021-11-23,7261.38,3589.09,4913.35
2021-11-24,7256.11,3592.7,4916.66
2021-11-25,7233.54,3584.18,4896.44
2021-11-26,7219.86,3564.09,4860.13
2021-11-29,7221.9,3562.7,4851.42
2021-11-30,7252.76,3563.89,4832.03
2021-12-01,7272.84,3576.89,4843.85
2021-12-02,7229.99,3573.84,4856.16
2021-12-03,7301.92,3607.43,4901.02
2021-12-06,7240.46,3589.31,4892.62
2021-12-07,7206.83,3595.09,4922.1
2021-12-08,7302.99,3637.57,4995.93
2021-12-09,7320.32,3673.04,5078.69
2021-12-10,7306.65,3666.35,5055.12
2021-12-13,7353.03,3681.08,5083.8
2021-12-14,7324.13,3661.53,5049.7
2021-12-15,7314.26,3647.63,5005.9
2021-12-16,7381.0,3675.02,5034.73
2021-12-17,7314.56,3632.36,4954.76
2021-12-20,7195.97,3593.6,4880.42
2021-12-21,7275.47,3625.13,4913.49
2021-12-22,7302.46,3622.62,4914.45
2021-12-23,7337.19,3643.34,4948.74
2021-12-24,7278.76,3618.05,4921.34
2021-12-27,7272.75,3615.97,4919.32
2021-12-28,7286.03,3630.11,4955.96
2021-12-29,7247.77,3597.0,4883.48
2021-12-30,7310.96,3619.19,4921.51
2021-12-31,7359.4,3639.78,4940.37
2022-01-04,7354.46,3632.33,4917.77
2022-01-05,7222.67,3595.18,4868.12
2022-01-06,7229.96,3586.08,4818.23
2022-01-07,7175.68,3579.54,4822.37
2022-01-10,7191.45,3593.52,4844.05
2022-01-11,7135.22,3567.44,4797.77
2022-01-12,7196.93,3597.43,4845.58
2022-01-13,7097.76,3555.26,4765.92
2022-01-14,7081.14,3521.26,4726.73
2022-01-17,7157.86,3541.67,4767.28
2022-01-18,7163.16,3569.91,4813.35
2022-01-19,7118.76,3558.18,4780.38
2022-01-20,7056.79,3555.06,4823.51
2022-01-21,6976.62,3522.57,4779.31
2022-01-24,6979.25,3524.11,4786.74
2022-01-25,6743.96,3433.06,4678.45
2022-01-26,6782.58,3455.67,4712.31
2022-01-27,6605.92,3394.25,4619.88
2022-01-28,6580.53,3361.44,4563.77
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-07,6676.61,3429.58,4634.09
2022-02-08,6742.19,3452.63,4608.77
2022-02-09,6843.03,3479.95,4652.06
2022-02-10,6840.49,3485.91,4639.86
2022-02-11,6745.02,3462.95,4601.4
2022-02-14,6695.7,3428.88,4551.69
2022-02-15,6760.28,3446.09,4600.1
2022-02-16,6772.03,3465.83,4617.99
2022-02-17,6768.79,3468.04,4629.16
2022-02-18,6835.02,3490.76,4651.24
2022-02-21,6867.11,3490.61,4634.31
2022-02-22,6784.76,3457.15,4574.15
2022-02-23,6887.42,3489.15,4623.05
2022-02-24,6764.88,3429.96,4529.32
2022-02-25,6819.43,3451.41,4573.42
2022-02-28,6853.31,3462.31,4581.65
2022-03-01,6874.04,3488.83,4619.69
2022-03-02,6875.24,3484.19,4578.6
2022-03-03,6859.55,3481.11,4551.63
2022-03-04,6803.83,3447.65,4496.43
2022-03-07,6659.39,3372.86,4352.78
2022-03-08,6429.89,3293.53,4265.39
2022-03-09,6305.61,3256.39,4226.35
2022-03-10,6414.94,3296.09,4292.84
2022-03-11,6474.13,3309.75,4306.52
2022-03-14,6323.58,3223.53,4174.76
2022-03-15,5964.98,3063.97,3983.81
2022-03-16,6156.27,3170.71,4156.08
2022-03-17,6267.52,3215.04,4237.7
2022-03-18,6332.22,3251.07,4265.9
2022-03-21,6358.94,3253.69,4258.75
2022-03-22,6358.11,3259.86,4255.3
2022-03-23,6398.1,3271.03,4276.52
2022-03-24,6344.12,3250.26,4251.31
2022-03-25,6268.24,3212.24,4174.57
2022-03-28,6283.28,3214.5,4148.47
2022-03-29,6253.07,3203.94,4134.14
2022-03-30,6377.87,3266.6,4254.1
2022-03-31,6324.96,3252.2,4222.6
2022-04-01,6364.52,3282.72,4276.16
2022-04-06,6356.93,3283.43,4263.84
2022-04-07,6221.59,3236.7,4209.1
2022-04-08,6224.12,3251.85,4230.77
2022-04-11,6029.89,3167.13,4100.07
2022-04-12,6126.91,3213.33,4179.97
2022-04-13,6044.33,3186.82,4139.74
2022-04-14,6126.49,3225.64,4191.57
2022-04-15,6070.75,3211.24,4188.75
2022-04-18,6074.01,3195.52,4166.38
2022-04-19,6092.4,3194.03,4134.9
2022-04-20,5956.92,3151.05,4070.79
2022-04-21,5759.8,3079.81,3995.83
2022-04-22,5740.98,3086.92,4013.25
2022-04-25,5369.72,2928.51,3814.91
2022-04-26,5234.01,2886.43,3784.12
2022-04-27,5437.04,2958.28,3895.54
2022-04-28,5418.76,2975.48,3921.11
2022-04-29,5627.9,3047.06,4016.24
2022-05-05,5686.7,3067.76,4010.21
2022-05-06,5563.77,3001.56,3908.82
2022-05-09,5608.52,3004.14,3877.44
2022-05-10,5690.09,3035.84,3919.87
2022-05-11,5737.82,3058.7,3976.42
2022-05-12,5743.1,3054.99,3958.74
2022-05-13,5796.8,3084.28,3988.6
2022-05-16,5791.08,3073.75,3956.54
2022-05-17,5816.34,3093.7,4005.89
2022-05-18,5797.49,3085.98,3991.91
2022-05-19,5838.41,3096.96,3999.6
2022-05-20,5929.49,3146.57,4077.6
2022-05-23,5965.73,3146.86,4053.98
2022-05-24,5745.68,3070.93,3959.15
2022-05-25,5844.25,3107.46,3983.18
2022-05-26,5911.56,3123.11,3993.04
2022-05-27,5899.92,3130.24,4001.3
2022-05-30,5942.83,3149.06,4029.02
2022-05-31,6026.24,3186.43,4091.52
2022-06-01,6023.64,3182.16,4083.18
2022-06-02,6078.43,3195.46,4089.57
2022-06-06,6187.44,3236.37,4166.09
2022-06-07,6186.57,3241.76,4179.13
2022-06-08,6217.83,3263.79,4219.81
2022-06-09,6130.69,3238.95,4175.67
2022-06-10,6240.1,3284.83,4238.99
2022-06-13,6233.62,3255.55,4189.35
2022-06-14,6275.57,3288.91,4222.31
2022-06-15,6261.06,3305.41,4278.22
2022-06-16,6264.82,3285.38,4250.06
2022-06-17,6316.31,3316.79,4309.04
2022-06-20,6330.39,3315.43,4330.43
2022-06-21,6277.0,3306.72,4325.57
2022-06-22,6179.57,3267.2,4270.62
2022-06-23,6300.47,3320.15,4343.88
2022-06-24,6368.28,3349.75,4394.77
2022-06-27,6407.74,3379.19,4444.26
2022-06-28,6501.35,3409.21,4490.52
2022-06-29,6374.3,3361.52,4421.36
2022-06-30,6454.08,3398.62,4485.01
2022-07-01,6438.54,3387.64,4466.72
2022-07-04,6523.13,3405.43,4496.03
2022-07-05,6511.53,3404.03,4489.54
2022-07-06,6418.55,3355.35,4423.97
2022-07-07,6452.99,3364.4,4443.47
2022-07-08,6404.44,3356.08,4428.78
2022-07-11,6319.14,3313.58,4354.62
2022-07-12,6241.48,3281.47,4313.62
2022-07-13,6268.49,3284.29,4321.46
2022-07-14,6302.43,3281.74,4322.07
2022-07-15,6196.8,3228.06,4248.53
2022-07-18,6312.36,3278.1,4292.59
2022-07-19,6335.71,3279.43,4269.34
2022-07-20,6410.71,3304.72,4283.8
2022-07-21,6347.6,3272.0,4236.06
2022-07-22,6289.53,3269.97,4238.23
2022-07-25,6231.24,3250.39,4212.64
2022-07-26,6307.96,3277.44,4245.98
2022-07-27,6332.23,3275.76,4225.04
2022-07-28,6348.17,3282.58,4225.67
2022-07-29,6294.11,3253.24,4170.1
2022-08-01,6347.22,3259.96,4188.68
2022-08-02,6170.0,3186.27,4107.02
2022-08-03,6124.31,3163.67,4066.98
2022-08-04,6158.73,3189.04,4101.54
2022-08-05,6270.51,3227.03,4156.91
2022-08-08,6323.07,3236.93,4148.07
2022-08-09,6341.48,3247.43,4156.29
2022-08-10,6322.06,3230.02,4109.74
2022-08-11,6439.36,3281.67,4193.54
2022-08-12,6420.85,3276.89,4191.15
2022-08-15,6442.81,3276.09,4185.68
2022-08-16,6465.19,3277.88,4177.84
2022-08-17,6493.5,3292.53,4216.96
2022-08-18,6468.81,3277.54,4180.1
2022-08-19,6391.72,3258.08,4151.07
2022-08-22,6472.68,3277.79,4181.4
2022-08-23,6466.4,3276.22,4161.08
2022-08-24,6284.58,3215.2,4082.42
2022-08-25,6322.7,3246.25,4116.24
2022-08-26,6298.37,3236.22,4107.55
2022-08-29,6310.4,3240.73,4089.52
2022-08-30,6285.93,3227.22,4075.79
2022-08-31,6155.75,3202.14,4078.84
2022-09-01,6126.77,3184.98,4043.74
2022-09-02,6149.43,3186.48,4023.61
2022-09-05,6182.65,3199.91,4015.43
2022-09-06,6291.57,3243.45,4052.28
2022-09-07,6301.56,3246.29,4054.98
2022-09-08,6272.58,3235.59,4037.68
2022-09-09,6316.97,3262.05,4093.79
2022-09-13,6300.42,3263.8,4111.11
2022-09-14,6249.96,3237.54,4065.36
2022-09-15,6107.8,3199.92,4027.12
2022-09-16,5954.5,3126.4,3932.68
2022-09-19,5913.15,3115.6,3928.0
2022-09-20,5958.29,3122.41,3932.84
2022-09-21,5978.58,3117.18,3903.73
2022-09-22,5965.89,3108.91,3869.34
2022-09-23,5889.6,3088.37,3856.02
2022-09-26,5806.32,3051.23,3836.68
2022-09-27,5920.05,3093.86,3892.3
2022-09-28,5769.52,3045.07,3828.71
2022-09-29,5771.88,3041.2,3827.14
2022-09-30,5714.06,3024.39,3804.89
2022-10-10,5635.71,2974.15,3720.94
2022-10-11,5684.51,2979.79,3727.69
2022-10-12,5820.45,3025.51,3784.31
2022-10-13,5830.34,3016.36,3752.67
2022-10-14,5973.44,3071.99,3842.47
2022-10-17,6015.6,3084.94,3846.41
2022-10-18,6035.67,3080.96,3838.27
2022-10-19,5972.72,3044.38,3776.53
2022-10-20,5948.86,3035.05,3754.93
2022-10-21,5956.88,3038.93,3742.89
2022-10-24,5896.9,2977.56,3633.37
2022-10-25,5869.78,2976.28,3627.45
2022-10-26,5971.6,2999.5,3656.9
2022-10-27,5963.0,2982.9,3631.14
2022-10-28,5781.8,2915.93,3541.33
2022-10-31,5807.11,2893.48,3508.7
2022-11-01,5941.15,2969.2,3634.17
2022-11-02,5997.8,3003.37,3677.81
2022-11-03,5996.72,2997.81,3647.9
2022-11-04,6133.46,3070.8,3767.17
2022-11-07,6141.41,3077.82,3775.3
2022-11-08,6134.26,3064.49,3749.33
2022-11-09,6120.83,3048.17,3714.27
2022-11-10,6089.7,3036.13,3685.69
2022-11-11,6138.62,3087.29,3788.44
2022-11-14,6129.51,3083.4,3794.02
2022-11-15,6236.38,3134.08,3865.97
2022-11-16,6203.92,3119.98,3834.39
2022-11-17,6217.21,3115.43,3818.66
2022-11-18,6191.65,3097.24,3801.57
2022-11-21,6189.71,3085.04,3769.13
2022-11-22,6125.4,3088.94,3769.57
2022-11-23,6115.6,3096.91,3773.53
2022-11-24,6120.07,3089.31,3756.81
2022-11-25,6087.86,3101.69,3775.78
2022-11-28,6055.28,3078.55,3733.24
2022-11-29,6163.82,3149.75,3848.42
2022-11-30,6156.15,3151.34,3853.04
2022-12-01,6186.1,3165.47,3894.77
2022-12-02,6168.01,3156.14,3870.95
2022-12-05,6215.12,3211.81,3946.88
2022-12-06,6211.25,3212.53,3968.2
2022-12-07,6204.01,3199.62,3958.44
2022-12-08,6186.28,3197.35,3959.18
2022-12-09,6192.3,3206.95,3998.24
