日期,交运设备,燃气,汽车零部件,航运港口,房地产服务,仪器仪表,采掘行业,游戏,汽车服务,电网设备,中药,风电设备,珠宝首饰,酿酒行业,纺织服装,包装材料,保险,环保行业,证券,计算机设备,公用事业,铁路公路,生物制品,航空机场,非金属材料,造纸印刷,互联网服务,塑料制品,光学光电子,钢铁行业,橡胶制品,多元金融,航天航空,光伏设备,煤炭行业,石油行业,工程咨询服务,化学制药,工程建设,农牧饲渔,消费电子,工程机械,医疗服务,化学原料,通信设备,文化传媒,房地产开发,汽车整车,医药商业,水泥建材,装修建材,通用设备,贵金属,化纤行业,玻璃玻纤,电子化学品,教育,贸易行业,有色金属,半导体,装修装饰,食品饮料,旅游酒店,小金属,电机,家用轻工,银行,电子元件,专业服务,电源设备,美容护理,专用设备,医疗器械,物流行业,船舶制造,化肥行业,农药兽药,软件开发,通信服务,电力行业,电池,商业百货,家电行业,综合行业,化学制品,能源金属
2014-06-16,3992.21,,8673.2,4302.13,,4167.66,,,,8510.59,,,,11476.5,5497.79,,577.56,,55342.25,,3620.84,2356.56,,1558.8,,2857.86,8070.51,3998.07,,2454.5,,,14778.65,,3429.72,5297.31,,11769.29,5379.66,5745.14,,,,,4464.38,9035.33,7835.53,,,9311.22,5925.53,9499.24,,3936.85,9508.92,,,5841.77,6191.61,,,7994.85,7709.27,,,12609.35,1781.35,5471.37,,,,,,3203.44,,,,,,5719.96,,8705.85,5567.13,4711.57,5968.55,
2014-06-17,3950.31,,8575.29,4256.79,,4101.47,,,,8480.65,,,,11320.22,5458.78,,568.61,,54765.62,,3613.68,2340.39,,1550.23,,2851.83,8094.65,3969.55,,2436.11,,,14500.16,,3393.46,5267.17,,11652.58,5350.87,5687.7,,,,,4422.83,8896.7,7792.03,,,9216.68,5889.64,9440.95,,3895.66,9430.85,,,5781.47,6135.93,,,7935.99,7677.55,,,12486.95,1764.84,5424.52,,,,,,3191.69,,,,,,5665.72,,8647.22,5492.12,4692.38,5922.78,
2014-06-18,3914.41,,8558.33,4206.18,,4065.44,,,,8404.95,,,,11231.7,5422.15,,562.44,,54386.97,,3554.03,2328.77,,1540.95,,2871.87,8057.39,3916.32,,2438.85,,,14598.35,,3392.95,5240.56,,11565.52,5313.21,5661.88,,,,,4389.93,8723.77,7773.86,,,9179.33,5850.22,9365.58,,3890.25,9432.95,,,5743.01,6217.57,,,7858.44,7650.86,,,12450.92,1749.75,5441.89,,,,,,3171.47,,,,,,5659.0,,8540.93,5447.58,4651.39,5883.61,
2014-06-19,3847.69,,8327.5,4138.95,,3956.24,,,,8224.54,,,,11070.43,5296.94,,556.42,,53125.84,,3489.03,2292.5,,1518.51,,2805.45,7708.68,3878.18,,2396.6,,,14421.08,,3311.66,5197.9,,11340.89,5241.68,5520.43,,,,,4325.31,8435.01,7602.2,,,8946.22,5716.99,9155.25,,3780.39,9195.12,,,5628.4,6086.91,,,7733.59,7533.12,,,12138.91,1730.78,5299.84,,,,,,3117.3,,,,,,5587.53,,8324.15,5358.3,4534.4,5739.83,
2014-06-20,3871.82,,8411.54,4175.78,,4024.82,,,,8256.38,,,,11089.71,5332.66,,562.82,,53289.41,,3517.46,2300.89,,1526.95,,2827.65,7813.28,3922.93,,2407.28,,,14582.94,,3326.69,5222.38,,11429.67,5263.68,5581.81,,,,,4365.28,8507.4,7665.0,,,8984.39,5763.37,9214.95,,3799.96,9282.67,,,5743.76,6154.33,,,7790.75,7528.81,,,12223.55,1741.83,5342.3,,,,,,3128.2,,,,,,5599.3,,8336.96,5378.13,4572.13,5777.06,
2014-06-23,3877.26,,8455.04,4173.32,,4112.24,,,,8315.33,,,,11128.55,5362.64,,555.94,,53251.96,,3516.15,2314.27,,1525.02,,2843.22,7900.84,3984.97,,2410.9,,,14763.85,,3354.06,5196.3,,11495.23,5236.05,5648.03,,,,,4382.69,8646.22,7688.06,,,9021.29,5790.09,9247.68,,3806.52,9323.46,,,5693.61,6280.02,,,7836.29,7642.68,,,12381.14,1730.38,5380.59,,,,,,3110.79,,,,,,5583.74,,8382.44,5370.15,4588.65,5807.88,
2014-06-24,3883.17,,8536.4,4201.1,,4138.19,,,,8356.33,,,,11325.4,5394.61,,559.84,,53575.0,,3526.87,2322.53,,1532.28,,2867.84,7942.64,4004.62,,2427.33,,,15086.22,,3371.4,5204.46,,11590.78,5267.74,5668.08,,,,,4437.24,8767.85,7709.06,,,9057.63,5836.58,9333.3,,3839.27,9386.09,,,5711.4,6323.63,,,7882.98,7697.38,,,12533.01,1735.6,5409.87,,,,,,3129.25,,,,,,5608.59,,8411.5,5393.99,4632.3,5850.59,
2014-06-25,3857.42,,8482.62,4166.24,,4184.31,,,,8307.16,,,,11228.68,5375.26,,555.96,,53278.16,,3517.14,2319.21,,1525.74,,2871.99,7846.67,4024.78,,2432.85,,,14961.3,,3376.71,5244.41,,11567.21,5251.42,5653.33,,,,,4432.15,8774.38,7686.21,,,9010.94,5775.94,9293.64,,3816.18,9354.21,,,5696.55,6250.73,,,7890.63,7698.3,,,12381.22,1733.43,5385.36,,,,,,3087.84,,,,,,5614.0,,8371.15,5387.38,4608.46,5822.04,
2014-06-26,3904.79,,8580.65,4203.04,,4244.98,,,,8403.21,,,,11296.25,5446.56,,558.8,,53837.49,,3546.52,2338.8,,1537.87,,2914.75,8008.2,4071.11,,2459.08,,,15078.97,,3386.48,5256.87,,11705.83,5277.4,5690.99,,,,,4507.1,8877.24,7782.42,,,9109.37,5844.88,9388.35,,3863.5,9417.37,,,5743.15,6273.18,,,7966.28,7756.49,,,12530.18,1740.38,5449.75,,,,,,3107.85,,,,,,5650.07,,8457.33,5458.72,4648.92,5887.21,
2014-06-27,4025.13,,8689.91,4248.18,,4263.71,,,,8439.98,,,,11342.35,5509.11,,552.01,,53979.16,,3561.56,2367.24,,1546.98,,3016.75,8071.72,4120.09,,2507.34,,,15209.09,,3378.37,5268.04,,11760.68,5308.52,5737.36,,,,,4554.67,8912.41,7840.12,,,9133.72,5898.75,9462.18,,3881.31,9483.18,,,5799.83,6262.82,,,8011.13,7853.53,,,12686.1,1733.45,5466.91,,,,,,3117.64,,,,,,5670.52,,8539.14,5475.52,4690.09,5934.06,
2014-06-30,4109.98,,8760.58,4250.31,,4305.13,,,,8497.43,,,,11393.31,5574.86,,557.8,,54359.07,,3584.67,2373.17,,1552.21,,3044.66,8173.18,4130.65,,2525.12,,,16040.03,,3384.27,5284.27,,11877.53,5332.98,5756.21,,,,,4546.52,8968.21,7866.67,,,9166.01,5958.4,9557.66,,3903.15,9543.43,,,5855.49,6289.28,,,8025.9,7911.68,,,12838.82,1736.72,5534.66,,,,,,3146.51,,,,,,5716.19,,8607.51,5507.04,4723.03,5997.45,
2014-07-01,4094.83,,8813.36,4313.34,,4371.55,,,,8553.35,,,,11363.39,5596.0,,556.27,,54263.18,,3593.08,2373.48,,1555.22,,3083.12,8305.56,4165.63,,2520.24,,,15851.39,,3396.26,5212.06,,11933.8,5337.16,5859.87,,,,,4581.31,9036.12,7885.31,,,9196.9,6006.07,9600.54,,3941.96,9607.25,,,5880.17,6376.48,,,8067.75,7963.83,,,12877.02,1740.13,5563.03,,,,,,3160.66,,,,,,5711.65,,8670.78,5499.55,4784.7,6028.76,
2014-07-02,4182.33,,8871.15,4399.26,,4388.84,,,,8596.01,,,,11415.44,5631.04,,559.46,,54744.52,,3597.52,2387.06,,1561.74,,3098.29,8295.76,4166.06,,2525.05,,,16250.98,,3452.79,5225.6,,12003.4,5344.46,5879.97,,,,,4605.35,9103.1,7914.21,,,9271.94,6038.33,9694.39,,3985.26,9627.7,,,5890.25,6366.71,,,8052.34,8041.54,,,12872.44,1744.31,5607.57,,,,,,3174.38,,,,,,5747.53,,8718.17,5571.79,4780.26,6071.83,
2014-07-03,4164.01,,9026.91,4554.07,,4386.53,,,,8687.83,,,,11485.56,5698.73,,561.44,,54835.6,,3608.56,2395.99,,1584.36,,3082.53,8284.64,4219.4,,2545.75,,,16130.82,,3444.68,5226.76,,12215.48,5361.71,5910.88,,,,,4644.18,9055.11,7999.87,,,9365.23,6114.67,9728.98,,3984.25,9680.63,,,5954.41,6457.66,,,8129.98,7983.43,,,12908.67,1753.56,5634.27,,,,,,3199.92,,,,,,5783.51,,8762.74,5573.99,4805.26,6115.64,
2014-07-04,4159.85,,8994.03,4425.4,,4377.94,,,,8653.21,,,,11417.13,5685.19,,566.01,,54649.08,,3592.92,2382.79,,1571.36,,3079.58,8279.97,4227.28,,2540.95,,,16017.27,,3433.99,5211.71,,12159.63,5371.67,5901.39,,,,,4621.29,9062.41,8037.81,,,9328.89,6149.8,9755.67,,3967.54,9674.53,,,5920.43,6429.89,,,8200.13,7938.97,,,12916.44,1753.79,5619.71,,,,,,3187.16,,,,,,5781.31,,8749.21,5555.91,4787.71,6105.2,
2014-07-07,4251.45,,8972.11,4386.19,,4361.2,,,,8675.03,,,,11438.37,5695.39,,570.57,,54604.82,,3572.15,2377.8,,1566.11,,3057.11,8230.48,4207.83,,2534.61,,,16463.1,,3436.21,5203.77,,12139.15,5393.33,5871.53,,,,,4638.25,8981.63,8121.93,,,9397.72,6164.76,9786.44,,4001.17,9664.51,,,5894.64,6392.37,,,8133.28,7925.8,,,12959.91,1758.88,5587.34,,,,,,3170.02,,,,,,5780.44,,8735.42,5510.88,4787.62,6125.15,
2014-07-08,4244.88,,9066.18,4372.84,,4374.26,,,,8715.23,,,,11463.78,5706.42,,570.16,,54536.32,,3592.08,2394.04,,1574.0,,3064.71,8356.88,4252.37,,2527.98,,,16321.11,,3427.87,5204.4,,12181.26,5403.92,5909.39,,,,,4661.11,8989.4,8133.11,,,9402.86,6175.5,9840.45,,4031.98,9747.27,,,5925.07,6433.13,,,8161.49,7933.67,,,12976.98,1762.4,5617.13,,,,,,3172.89,,,,,,5927.66,,8739.02,5566.84,4791.98,6161.28,
2014-07-09,4245.88,,8975.27,4333.87,,4283.43,,,,8591.22,,,,11286.48,5640.38,,562.49,,53824.53,,3535.21,2364.81,,1555.56,,3013.54,8156.69,4194.86,,2513.77,,,16435.78,,3369.16,5155.01,,12016.28,5335.88,5830.91,,,,,4596.64,8791.47,8002.97,,,9234.37,6095.39,9747.05,,3962.23,9686.76,,,5818.54,6374.91,,,8000.8,7840.49,,,12869.1,1742.28,5531.27,,,,,,3139.94,,,,,,5867.64,,8595.62,5463.56,4736.22,6049.77,
2014-07-10,4230.92,,8967.93,4331.89,,4222.38,,,,8655.64,,,,11324.72,5667.39,,559.0,,53848.13,,3541.07,2381.63,,1557.84,,3016.39,8067.25,4208.8,,2533.59,,,16398.92,,3374.29,5147.98,,12061.66,5367.29,5867.56,,,,,4663.41,8753.65,8024.92,,,9315.51,6118.26,9780.16,,3988.57,9763.07,,,5847.94,6404.88,,,7970.6,7839.77,,,12902.2,1745.37,5516.26,,,,,,3132.67,,,,,,5949.14,,8625.07,5500.08,4744.3,6069.92,
2014-07-11,4309.53,,9115.13,4426.46,,4274.55,,,,8747.69,,,,11403.38,5741.75,,559.26,,54222.43,,3576.72,2407.21,,1565.39,,3034.84,8117.64,4254.3,,2574.0,,,16950.57,,3394.38,5172.92,,12123.46,5415.88,5881.59,,,,,4710.91,8868.72,8142.65,,,9360.02,6178.45,9898.75,,4022.0,9835.52,,,5916.02,6455.51,,,8020.93,7884.06,,,13117.6,1744.21,5572.97,,,,,,3159.76,,,,,,5945.76,,8696.79,5546.98,4756.57,6143.96,
2014-07-14,4367.14,,9480.92,4426.58,,4347.08,,,,8911.85,,,,11761.25,5798.73,,567.49,,54936.1,,3623.35,2440.47,,1572.77,,3064.23,8195.22,4308.0,,2589.7,,,16814.53,,3420.05,5193.85,,12230.76,5465.92,5968.42,,,,,4754.28,8874.97,8249.49,,,9523.47,6245.31,10050.07,,4061.58,10013.65,,,6023.63,6544.77,,,8129.52,7977.83,,,13215.44,1751.49,5652.77,,,,,,3217.31,,,,,,6029.19,,8806.92,5599.15,4805.88,6213.68,
2014-07-15,4354.1,,9475.46,4412.54,,4327.9,,,,8894.59,,,,12002.45,5887.46,,566.85,,54806.99,,3616.88,2439.41,,1584.83,,3084.97,8167.97,4276.96,,2621.0,,,16961.81,,3449.05,5197.93,,12286.9,5482.86,6026.71,,,,,4696.27,8700.73,8234.75,,,9505.71,6243.73,10039.49,,4067.45,10022.67,,,5978.71,6518.89,,,8212.32,7969.68,,,13116.54,1758.74,5645.23,,,,,,3229.32,,,,,,6022.14,,8824.51,5591.1,4834.61,6233.77,
2014-07-16,4216.01,,9369.42,4458.91,,4271.72,,,,8857.08,,,,11927.44,5945.13,,565.17,,54718.1,,3617.38,2446.2,,1612.58,,3053.58,8066.31,4283.07,,2629.04,,,16053.22,,3454.17,5204.28,,12204.69,5590.91,6063.63,,,,,4657.75,8622.96,8281.47,,,9524.97,6224.85,9956.15,,4045.37,9954.54,,,5990.57,6531.8,,,8230.8,7904.3,,,13011.53,1758.05,5574.7,,,,,,3292.16,,,,,,6166.06,,8784.87,5575.91,4820.51,6219.28,
2014-07-17,4188.56,,9215.68,4433.35,,4251.74,,,,8822.49,,,,11817.53,5879.08,,561.91,,54514.22,,3604.01,2433.46,,1590.11,,3047.38,8011.79,4309.6,,2616.35,,,16036.29,,3438.97,5186.11,,12102.19,5505.68,5987.81,,,,,4630.74,8540.5,8242.18,,,9513.14,6196.11,9949.04,,4049.97,9846.43,,,5983.65,6562.33,,,8148.55,7875.36,,,12938.0,1755.46,5561.38,,,,,,3295.71,,,,,,6108.02,,8757.08,5565.63,4792.37,6194.54,
2014-07-18,4185.96,,9242.33,4417.18,,4277.88,,,,8855.44,,,,12090.58,5915.1,,563.98,,54892.57,,3610.89,2462.32,,1589.48,,3049.38,7977.15,4350.2,,2617.99,,,15950.42,,3458.83,5183.42,,12113.83,5578.17,6018.07,,,,,4631.9,8501.82,8381.77,,,9611.91,6200.4,9954.51,,4058.62,9896.99,,,6017.77,6587.68,,,8261.27,7887.89,,,12916.83,1754.03,5553.76,,,,,,3303.62,,,,,,6105.06,,8761.02,5594.51,4788.91,6193.03,
2014-07-21,4248.23,,9294.26,4405.67,,4360.52,,,,8845.19,,,,12026.35,5943.38,,566.54,,54476.65,,3583.08,2443.22,,1584.94,,3026.41,7972.27,4319.9,,2622.56,,,16115.87,,3440.8,5130.87,,12110.56,5568.42,5995.81,,,,,4613.68,8531.89,8379.34,,,9556.29,6190.41,9935.82,,4040.42,9961.2,,,6017.44,6550.2,,,8309.59,7869.34,,,12921.19,1748.73,5540.77,,,,,,3293.36,,,,,,6103.2,,8721.84,5616.33,4789.63,6165.46,
2014-07-22,4276.42,,9532.73,4439.04,,4401.7,,,,8997.02,,,,12127.89,5995.03,,577.25,,55311.21,,3611.8,2458.11,,1603.94,,3047.5,8076.73,4403.73,,2639.73,,,16166.86,,3505.56,5182.53,,12230.32,5590.36,6103.71,,,,,4643.89,8590.21,8473.26,,,9650.62,6281.27,10040.92,,4094.25,10061.95,,,6184.35,6757.74,,,8329.6,7902.64,,,13146.52,1753.42,5609.29,,,,,,3310.4,,,,,,6165.93,,8809.57,5640.62,4842.51,6237.48,
2014-07-23,4355.98,,9463.47,4425.5,,4389.74,,,,8928.97,,,,12049.43,5951.88,,586.94,,55635.76,,3587.95,2482.66,,1594.27,,3023.63,7943.83,4385.04,,2655.13,,,16033.41,,3545.49,5200.68,,12082.2,5658.75,6110.87,,,,,4589.94,8415.52,8514.31,,,9751.45,6270.43,10003.64,,4102.71,10040.07,,,6111.37,6781.01,,,8247.85,7832.62,,,13025.99,1755.64,5545.74,,,,,,3351.66,,,,,,6177.37,,8758.25,5622.31,4812.88,6246.98,
2014-07-24,4360.53,,9520.79,4446.54,,4307.55,,,,8944.13,,,,12089.73,5943.93,,598.22,,57482.13,,3613.33,2496.32,,1619.82,,3039.53,7864.1,4363.77,,2680.23,,,15772.53,,3656.17,5265.73,,12056.55,5728.59,6108.18,,,,,4605.23,8347.53,8761.99,,,9815.91,6325.61,9999.14,,4108.84,10097.84,,,6186.05,6828.84,,,8301.91,7809.92,,,12811.08,1787.02,5512.75,,,,,,3379.24,,,,,,6222.04,,8829.3,5661.91,4824.35,6282.34,
2014-07-25,4411.6,,9608.97,4483.63,,4354.11,,,,9003.43,,,,12231.65,5980.75,,601.29,,58319.61,,3667.41,2533.27,,1632.51,,3056.64,7955.24,4424.99,,2717.63,,,15896.56,,3737.4,5302.29,,12183.35,5777.04,6147.22,,,,,4693.54,8461.72,8788.78,,,9897.54,6363.58,10118.95,,4168.49,10204.2,,,6238.97,7022.4,,,8341.99,7859.02,,,12886.04,1809.76,5546.63,,,,,,3400.8,,,,,,6264.25,,8925.29,5711.82,4868.5,6347.82,
2014-07-28,4505.82,,9744.31,4565.04,,4436.17,,,,9111.12,,,,12471.6,6080.27,,617.92,,61351.62,,3735.98,2573.47,,1677.68,,3130.08,8104.47,4496.79,,2765.16,,,16422.78,,3879.89,5404.31,,12355.03,5900.85,6247.62,,,,,4754.88,8676.84,8901.19,,,10059.12,6435.11,10303.91,,4211.09,10284.55,,,6322.0,7240.07,,,8525.66,7956.75,,,13040.28,1873.85,5646.38,,,,,,3428.57,,,,,,6344.1,,9130.79,5770.71,4979.7,6447.28,
2014-07-29,4524.63,,9843.43,4598.2,,4583.05,,,,9224.19,,,,12393.01,6143.01,,620.79,,61810.7,,3748.64,2570.24,,1682.32,,3140.63,8187.32,4572.21,,2748.03,,,16958.78,,3866.86,5368.89,,12447.34,5915.48,6270.17,,,,,4772.53,8760.42,8998.01,,,10080.25,6465.44,10350.4,,4231.55,10355.94,,,6404.44,7252.25,,,8581.35,8024.48,,,13270.12,1878.73,5718.0,,,,,,3447.28,,,,,,6327.13,,9154.37,5798.35,5003.2,6525.45,
2014-07-30,4529.45,,9844.13,4572.83,,4628.97,,,,9211.06,,,,12329.54,6133.4,,620.49,,62048.53,,3744.04,2578.5,,1683.45,,3148.27,8300.0,4574.98,,2748.77,,,17146.0,,3868.95,5500.34,,12551.32,5854.36,6288.82,,,,,4810.43,8784.0,8878.1,,,10050.17,6480.4,10402.87,,4236.69,10315.14,,,6372.22,7188.93,,,8597.07,8084.4,,,13359.63,1858.96,5729.51,,,,,,3443.3,,,,,,6282.86,,9158.5,5821.23,5032.65,6591.13,
2014-07-31,4572.37,,9969.4,4603.82,,4660.41,,,,9320.98,,,,12491.66,6178.11,,628.31,,63019.95,,3779.91,2596.8,,1688.26,,3169.51,8327.94,4598.28,,2792.66,,,17283.67,,3947.42,5487.44,,12597.14,5908.91,6375.63,,,,,4818.8,8925.1,8986.06,,,10108.0,6527.22,10448.66,,4254.88,10492.45,,,6426.21,7445.36,,,8754.08,8162.19,,,13476.82,1881.23,5794.94,,,,,,3480.64,,,,,,6306.52,,9293.13,5863.51,5071.17,6644.77,
2014-08-01,4494.51,,9860.91,4555.73,,4602.12,,,,9198.44,,,,12449.76,6096.53,,621.8,,61609.36,,3750.94,2558.35,,1670.95,,3133.16,8201.16,4549.36,,2806.16,,,17071.74,,3970.94,5444.74,,12675.29,5873.72,6406.56,,,,,4733.54,8766.76,8839.93,,,9997.9,6462.03,10367.42,,4212.83,10463.02,,,6377.95,7264.47,,,8737.11,8102.7,,,13205.76,1876.01,5716.73,,,,,,3472.46,,,,,,6316.26,,9168.77,5844.55,5010.66,6576.54,
2014-08-04,4635.23,,10066.33,4606.9,,4626.36,,,,9338.47,,,,12655.95,6193.56,,641.71,,63976.85,,3797.92,2592.58,,1706.7,,3188.74,8292.9,4616.56,,2866.26,,,17342.33,,4082.93,5524.87,,12806.46,6004.62,6537.64,,,,,4849.77,8858.56,9033.5,,,10255.7,6530.06,10539.16,,4289.63,10577.0,,,6479.54,7454.75,,,8865.81,8188.64,,,13263.13,1892.53,5795.38,,,,,,3527.73,,,,,,6392.75,,9306.69,5911.87,5090.99,6734.33,
2014-08-05,4611.52,,10109.02,4647.59,,4690.36,,,,9344.72,,,,12668.56,6233.39,,633.58,,63855.29,,3809.01,2610.41,,1707.98,,3228.18,8372.7,4638.9,,2874.25,,,17313.06,,4109.05,5499.1,,12796.84,6016.55,6578.71,,,,,4882.69,9028.28,9016.55,,,10406.35,6560.64,10614.57,,4347.79,10668.16,,,6470.02,7437.87,,,8872.38,8242.75,,,13327.14,1884.52,5841.61,,,,,,3554.15,,,,,,6405.81,,9368.04,5927.97,5146.69,6770.89,
2014-08-06,4617.67,,10150.69,4658.31,,4678.74,,,,9366.6,,,,12694.74,6274.28,,624.65,,64100.82,,3840.96,2614.11,,1739.29,,3253.41,8437.8,4643.35,,2947.2,,,17669.6,,4105.48,5470.48,,12838.1,6049.15,6590.73,,,,,4865.72,8995.7,9011.92,,,10388.92,6583.15,10723.35,,4358.59,10710.62,,,6465.62,7853.03,,,8883.9,8263.03,,,13354.4,1876.55,5913.18,,,,,,3553.57,,,,,,6416.54,,9380.59,5887.68,5195.77,6781.05,
2014-08-07,4561.37,,9994.77,4629.77,,4689.36,,,,9268.88,,,,12549.92,6203.83,,615.43,,62468.11,,3802.63,2575.12,,1708.08,,3202.14,8377.42,4590.16,,2956.14,,,17360.06,,3992.0,5394.94,,12727.16,5945.28,6489.97,,,,,4788.52,8951.81,8940.32,,,10196.25,6525.12,10569.17,,4311.01,10573.71,,,6409.01,7734.78,,,8784.64,8277.15,,,13162.15,1848.58,5884.88,,,,,,3521.95,,,,,,6331.82,,9274.1,5825.42,5109.94,6718.78,
2014-08-08,4544.04,,10070.43,4624.59,,4756.37,,,,9338.96,,,,12651.13,6229.37,,613.65,,62445.61,,3818.06,2593.5,,1703.65,,3225.84,8508.34,4617.25,,2925.54,,,17619.3,,3973.42,5441.22,,12782.83,5949.19,6503.03,,,,,4820.68,9026.94,8918.1,,,10225.06,6543.55,10624.87,,4351.8,10625.79,,,6436.25,7755.78,,,8854.59,8324.88,,,13285.02,1852.89,5920.23,,,,,,3549.12,,,,,,6334.5,,9314.98,5836.19,5135.21,6791.96,
2014-08-11,4623.02,,10258.03,4670.89,,4792.84,,,,9493.06,,,,12752.28,6304.39,,627.83,,63592.25,,3870.28,2629.37,,1735.84,,3284.99,8630.72,4698.78,,2961.4,,,17963.1,,4039.41,5499.45,,12971.89,6040.98,6704.7,,,,,4879.27,9117.97,9046.7,,,10366.83,6622.8,10768.94,,4417.21,10805.92,,,6519.36,7817.39,,,8955.17,8415.15,,,13383.21,1872.93,6016.47,,,,,,3627.44,,,,,,6392.04,,9441.98,5899.73,5202.12,6905.95,
2014-08-12,4609.59,,10311.36,4664.83,,4813.25,,,,9506.47,,,,12766.7,6318.18,,621.26,,63419.78,,3891.49,2625.81,,1728.84,,3310.05,8687.18,4734.65,,2942.52,,,18098.62,,4024.84,5495.12,,12979.13,6025.45,6751.95,,,,,4861.99,9144.42,9080.05,,,10386.73,6658.29,10780.12,,4444.39,10934.19,,,6573.45,7830.68,,,8953.13,8455.38,,,13375.21,1860.66,6092.54,,,,,,3628.68,,,,,,6405.37,,9537.21,5983.89,5252.65,6942.47,
2014-08-13,4577.19,,10365.37,4683.47,,4815.16,,,,9497.6,,,,12906.51,6312.43,,631.01,,63675.2,,3897.02,2629.54,,1706.71,,3293.01,8627.25,4750.92,,2956.26,,,17873.23,,4121.66,5478.95,,12968.63,6044.56,6736.04,,,,,4868.4,9126.72,9123.8,,,10372.94,6679.25,10764.01,,4439.81,10979.86,,,6591.5,7826.11,,,8948.95,8474.85,,,13434.0,1855.91,6131.58,,,,,,3617.06,,,,,,6419.89,,9521.26,6004.59,5266.27,6935.18,
2014-08-14,4590.94,,10477.35,4689.34,,4809.2,,,,9449.07,,,,12804.64,6290.89,,619.58,,62731.92,,3879.59,2632.83,,1692.59,,3285.45,8644.1,4713.95,,2911.65,,,17579.98,,4025.01,5425.02,,12920.79,6003.88,6673.99,,,,,4853.32,9045.23,9050.27,,,10320.34,6665.86,10766.01,,4426.27,10894.4,,,6514.21,7638.96,,,8866.82,8464.47,,,13488.88,1849.01,6093.71,,,,,,3622.71,,,,,,6364.95,,9435.96,5955.19,5227.52,6901.79,
2014-08-15,4651.14,,10578.5,4717.51,,4878.28,,,,9528.94,,,,12937.31,6368.64,,633.86,,64299.07,,3921.15,2651.65,,1708.89,,3317.71,8784.62,4768.12,,2930.08,,,17677.93,,4056.42,5473.82,,13037.34,6060.28,6744.54,,,,,4947.18,9163.52,9136.34,,,10397.32,6786.22,10862.3,,4490.75,11012.72,,,6575.1,7652.75,,,8967.31,8551.22,,,13671.67,1858.74,6174.61,,,,,,3651.12,,,,,,6398.86,,9556.02,6140.59,5273.04,6996.52,
2014-08-18,4691.45,,10657.48,4795.93,,4948.35,,,,9640.92,,,,13048.75,6458.65,,634.1,,64598.41,,3969.08,2667.91,,1711.22,,3346.73,8925.14,4849.77,,2941.92,,,17812.26,,4086.49,5479.97,,13204.65,6098.38,6781.76,,,,,4997.84,9489.66,9199.39,,,10545.52,6869.0,10989.14,,4557.2,11086.43,,,6665.8,7734.99,,,9065.95,8708.29,,,13954.51,1853.45,6254.51,,,,,,3700.76,,,,,,6463.11,,9697.67,6219.16,5335.96,7103.48,
2014-08-19,4671.23,,10695.57,4792.02,,5024.15,,,,9663.28,,,,13005.67,6505.05,,632.18,,64020.51,,3983.56,2678.68,,1722.93,,3341.37,9014.45,4934.81,,2996.2,,,17908.17,,4118.69,5565.51,,13192.97,6090.19,6899.28,,,,,5020.81,9708.07,9253.11,,,10576.13,6941.66,11025.65,,4553.8,11107.14,,,6656.44,7762.1,,,9102.59,8741.31,,,14090.21,1854.89,6270.57,,,,,,3680.09,,,,,,6448.75,,9710.71,6218.92,5337.59,7109.38,
2014-08-20,4655.89,,10695.89,4844.69,,5021.75,,,,9722.58,,,,13123.87,6533.39,,624.51,,64004.39,,3968.63,2725.42,,1724.17,,3357.78,8933.69,4913.88,,2993.87,,,17816.78,,4087.04,5515.27,,13210.66,6099.83,6904.6,,,,,4974.25,9650.35,9298.85,,,10606.0,7017.3,11066.61,,4565.89,11183.25,,,6681.33,7735.0,,,9094.45,8781.98,,,14061.86,1851.83,6247.46,,,,,,3668.96,,,,,,6482.54,,9776.83,6193.26,5360.53,7105.8,
2014-08-21,4622.87,,10621.02,4824.45,,5064.88,,,,9715.68,,,,12983.62,6517.79,,619.53,,63090.87,,3962.59,2712.35,,1709.49,,3347.86,8960.48,4911.31,,2991.13,,,18011.82,,4044.65,5469.26,,13201.63,6047.7,6884.9,,,,,4954.73,10148.82,9288.54,,,10480.39,6962.53,11062.67,,4537.72,11159.4,,,6619.02,7759.51,,,9102.82,8830.4,,,14035.43,1838.9,6237.11,,,,,,3647.98,,,,,,6449.6,,9799.62,6147.81,5367.98,7082.33,
2014-08-22,4642.84,,10607.83,4981.43,,5182.99,,,,9758.49,,,,13056.08,6542.28,,621.48,,63521.7,,4011.26,2711.16,,1710.03,,3358.68,9048.82,4912.56,,3009.27,,,18090.64,,4044.72,5470.93,,13311.05,6077.98,6894.59,,,,,4983.18,10092.43,9366.85,,,10535.36,7022.41,11106.07,,4569.58,11189.34,,,6661.3,7753.95,,,9133.56,8902.89,,,14159.49,1845.48,6271.29,,,,,,3657.48,,,,,,6534.26,,9858.83,6199.96,5405.67,7107.11,
2014-08-25,4620.04,,10459.38,4973.17,,5113.03,,,,9694.89,,,,12904.87,6509.72,,612.84,,62439.17,,3984.25,2684.41,,1783.68,,3341.4,8956.17,4912.34,,2980.8,,,17755.99,,3962.51,5531.49,,13265.99,6055.49,6896.02,,,,,4901.73,10126.16,9287.91,,,10435.45,6972.34,11018.95,,4528.65,11106.44,,,6630.69,7650.38,,,9088.61,8830.88,,,14080.73,1834.16,6219.1,,,,,,3650.99,,,,,,6528.57,,9743.76,6107.79,5340.24,7051.56,
